date,sleep_h,active_cal,exercise_h,stand_h,basal_cal,flights,max_hr,min_o2,activity_mets,avg_rr,avg_resting_hr,steps,daylight_h
2023-11-19,14.408333333333333,566.6709999999999,21.0,158.0,1946.194,8.0,122.0,0.87,1982.7,13.051020408163266,52.0,17106.0,51.0
2023-11-20,25.556944444444444,662.744,44.0,174.0,1952.494,13.0,113.0,0.92,1600.8,12.5625,54.0,18074.0,122.0
2023-11-21,27.183333333333334,810.97,92.0,152.0,1909.453,14.0,110.0,0.93,1979.2,12.736842105263158,52.0,13001.0,19.0
2023-11-22,25.200555555555557,607.845,25.0,177.0,1926.218,10.0,134.0,0.87,2158.6,12.574074074074074,52.0,15202.0,19.0
2023-11-23,32.36138888888889,532.414,11.0,130.0,1992.566,11.0,120.0,0.94,1156.6,12.5,53.0,10082.0,18.0
2023-11-24,35.47,406.133,7.0,98.0,1946.925,6.0,98.0,0.92,1482.7,12.696428571428571,53.0,5582.0,17.0
2023-11-25,,977.292,95.0,253.0,1906.058,18.0,126.77,0.9,3045.6,,52.0,19099.0,170.0
2023-11-26,13.141666666666667,739.125,75.0,169.0,1881.8029999999999,5.0,121.0,0.92,2631.8,12.134146341463415,51.0,11064.0,131.0
2023-11-27,23.92861111111111,516.513,7.0,118.0,1913.521,4.0,103.0,0.92,1674.5,12.25,54.0,7504.0,31.0
2023-11-28,22.47861111111111,566.586,25.0,165.0,1946.53,7.0,123.0,0.89,1761.0,12.261904761904763,54.0,11443.0,73.0
2023-11-29,9.924444444444445,384.532,6.0,73.0,1906.747,5.0,90.0,0.95,1121.9,,60.0,5211.0,45.0
2023-11-30,23.016666666666666,547.223,10.0,150.0,2034.2930000000001,7.0,91.0,0.89,2052.6,12.51,54.0,9096.0,46.0
2023-12-01,24.654444444444444,777.17,50.0,154.0,1881.672,13.0,129.964,0.91,2469.6,12.622222222222222,58.0,10701.0,39.0
2023-12-02,,512.611,4.0,129.0,2054.338,5.0,99.0,,1528.7,,53.0,7083.0,2.0
2023-12-03,15.041666666666666,506.456,10.0,101.0,2021.289,5.0,104.0,0.88,1451.8,12.638297872340425,55.0,5532.0,16.0
2023-12-04,21.028055555555557,703.937,32.0,138.0,1954.484,11.0,143.202,0.91,2047.4,12.279411764705882,55.0,7320.0,12.0
2023-12-05,23.72277777777778,528.417,11.0,112.0,2001.237,9.0,107.0,0.9,1556.5,13.155555555555555,59.0,6150.0,16.0
2023-12-06,20.696944444444444,695.629,46.0,149.0,1903.059,26.0,131.0,0.94,2365.9,12.7875,54.0,18129.0,2.0
2023-12-07,24.406388888888888,1293.472,113.0,274.0,2080.182,20.0,155.0,0.89,3688.7,12.212765957446809,54.0,22499.0,15.0
2023-12-08,20.843055555555555,713.4,51.0,158.0,1858.594,10.0,147.754,0.91,2373.2,12.909090909090908,53.0,13768.0,36.0
2023-12-09,,535.929,16.0,184.0,1968.7069999999999,8.0,105.0,0.91,1688.7,,58.0,12893.0,76.0
2023-12-10,6.833333333333333,484.352,21.0,122.0,1890.287,10.0,124.0,0.9,1910.0,13.375,55.0,10041.0,16.0
2023-12-11,24.434722222222224,577.424,11.0,118.0,2038.332,8.0,117.0,0.9,1884.4,12.97,51.0,8210.0,11.0
2023-12-12,21.705277777777777,580.761,51.0,82.0,1810.2549999999999,3.0,152.067,0.92,1261.2,12.880952380952381,58.0,4815.0,19.0
2023-12-13,23.900555555555556,502.872,13.0,111.0,1955.268,14.0,111.0,0.91,1209.1,12.744897959183673,57.0,6130.0,18.0
2023-12-14,23.19527777777778,718.443,28.0,183.0,2013.624,13.0,127.832,0.9,2585.3,12.841463414634147,59.0,9981.0,2.0
2023-12-15,24.761944444444445,514.182,4.0,134.0,1963.43,5.0,106.0,0.93,1511.2,12.90625,57.0,6701.0,
2023-12-16,,551.948,20.0,149.0,1946.807,11.0,94.0,0.97,1511.3,,59.0,15271.0,70.0
2023-12-17,14.241666666666667,832.633,68.0,149.0,1903.665,4.0,143.245,0.92,1989.4,11.955555555555556,52.0,7651.0,
2023-12-18,27.08138888888889,494.69100000000003,12.0,171.0,1953.008,15.0,114.0,0.9,1867.7,12.683673469387756,53.0,10176.0,42.0
2023-12-19,22.776944444444446,751.035,55.0,201.0,1995.993,21.0,123.0,0.88,1934.4,12.790697674418604,48.0,19591.0,51.0
2023-12-20,23.80611111111111,778.861,78.0,153.0,1955.604,15.0,124.0,0.94,1623.4,13.048076923076923,52.0,9604.0,4.0
2023-12-21,25.45861111111111,403.144,6.0,52.0,1934.554,10.0,76.0,0.89,960.4,12.924528301886792,51.0,3859.0,
2023-12-22,24.29277777777778,739.77,92.0,136.0,1943.925,11.0,93.0,0.94,1054.9,12.872340425531915,50.0,21149.0,92.0
2023-12-23,15.491666666666667,860.984,105.0,139.0,1918.41,12.0,112.748,0.92,1502.0,12.75,52.0,7001.0,
2023-12-24,15.629444444444445,464.861,12.0,136.0,1731.3220000000001,8.0,103.0,0.89,1426.4,12.522222222222222,54.0,7278.0,2.0
2023-12-25,17.586388888888887,673.171,59.0,181.0,1962.719,9.0,102.0,0.94,1290.1,12.8,53.0,16686.0,80.0
2023-12-26,27.15388888888889,700.994,77.0,122.0,1488.914,16.0,137.83,0.91,1160.2,12.85,52.0,7706.0,
2023-12-27,20.84,478.937,9.0,119.0,1917.729,10.0,97.0,0.93,1457.9,12.825,56.0,9148.0,
2023-12-28,23.854166666666668,1112.229,152.0,213.0,1926.152,9.0,133.937,0.89,1978.2,12.53125,51.0,17039.0,57.0
2023-12-29,9.049444444444445,1091.035,147.0,246.0,1918.168,14.0,123.289,0.94,2616.4,,60.0,15315.0,95.0
2023-12-30,,690.289,24.0,246.0,2068.651,16.0,125.0,0.93,2946.2,,55.0,15219.0,133.0
2023-12-31,13.485,390.145,5.0,103.0,1887.734,7.0,107.0,0.93,1341.5,12.3625,59.0,6292.0,30.0
2024-01-01,27.3475,721.383,67.0,172.0,1922.579,11.0,104.0,0.91,2163.0,12.727272727272727,52.0,20363.0,108.0
2024-01-02,10.073611111111111,506.783,25.0,83.0,1928.085,8.0,139.0,,1275.3,,51.0,3699.0,56.0
2024-01-03,26.000555555555554,412.538,6.0,88.0,1903.121,9.0,94.0,0.93,979.4,12.462264150943396,53.0,3979.0,
2024-01-04,24.0475,489.902,2.0,143.0,1963.24,1.0,113.0,0.93,1289.0,13.315217391304348,50.0,6671.0,43.0
2024-01-05,24.352777777777778,546.805,14.0,150.0,1934.465,7.0,112.0,0.93,1628.0,12.197916666666666,50.0,8353.0,19.0
2024-01-06,14.333333333333334,578.407,14.0,293.0,1937.921,12.0,93.0,0.92,2104.6,12.48913043478261,57.0,8512.0,53.0
2024-01-07,17.841666666666665,430.689,1.0,160.0,2001.557,1.0,118.0,0.91,1358.2,12.455357142857142,55.0,5667.0,99.0
2024-01-08,21.0925,463.85,6.0,124.0,1966.833,7.0,80.0,0.92,1147.0,12.723684210526315,58.0,5725.0,19.0
2024-01-09,21.900277777777777,445.027,11.0,84.0,1974.345,13.0,99.0,0.91,890.9,12.829545454545455,56.0,4134.0,
2024-01-10,24.000555555555554,526.506,11.0,176.0,1944.825,6.0,117.0,0.92,1586.3,12.340425531914894,52.0,7099.0,33.0
2024-01-11,24.288611111111113,492.309,5.0,102.0,2019.008,5.0,94.0,0.92,1238.6,12.33695652173913,54.0,5032.0,
2024-01-12,21.323055555555555,615.307,19.0,162.0,2052.78,20.0,96.0,0.93,2080.5,12.346153846153847,,11084.0,14.0
2024-01-13,,736.502,12.0,318.0,2033.696,20.0,110.0,0.94,3212.4,,53.0,11434.0,77.0
2024-01-14,,477.932,6.0,143.0,1983.232,5.0,105.0,0.92,1628.1,16.5,58.0,9171.0,93.0
2024-01-15,10.000277777777777,545.673,17.0,239.0,1275.334,17.0,119.0,0.92,2082.1,17.0,60.0,9177.0,37.0
2024-01-16,7.21,834.432,74.0,139.0,1927.576,15.0,135.749,0.94,2075.3,,58.0,9331.0,21.0
2024-01-17,10.175277777777778,613.564,35.0,133.0,1946.167,11.0,131.0,0.98,1905.7,12.833333333333334,57.0,7831.0,55.0
2024-01-18,23.3025,767.399,29.0,270.0,2026.366,8.0,125.085,0.87,2104.5,12.5,57.0,9790.0,52.0
2024-01-19,21.85388888888889,524.925,19.0,116.0,1895.994,10.0,118.97,0.87,1381.1,12.855555555555556,62.0,6647.0,39.0
2024-01-20,14.833333333333334,516.007,13.0,181.0,1731.5819999999999,11.0,104.0,0.92,1915.0,12.17,55.0,8893.0,96.0
2024-01-21,1.6672222222222222,488.802,13.0,139.0,1199.537,13.0,95.0,0.95,1528.0,17.25,59.0,10266.0,66.0
2024-01-22,22.066388888888888,536.902,46.0,112.0,1896.304,14.0,120.314,0.87,1576.2,12.427083333333334,55.0,5887.0,22.0
2024-01-23,23.95138888888889,780.134,51.0,161.0,1975.203,7.0,159.0,0.94,2847.1,12.840909090909092,61.0,13494.0,28.0
2024-01-24,19.602222222222224,779.927,55.0,187.0,1962.895,10.0,133.0,0.9,2708.9,12.9875,57.0,17010.0,11.0
2024-01-25,20.445555555555554,813.167,53.0,156.0,1896.483,9.0,149.175,0.92,2142.0,13.041666666666666,57.0,13197.0,
2024-01-26,21.083333333333332,607.143,27.0,146.0,1982.084,14.0,175.0,0.93,2090.0,12.642857142857142,54.0,11831.0,60.0
2024-01-27,15.741666666666667,705.932,34.0,159.0,1988.579,11.0,120.0,0.91,2384.5,12.721153846153847,54.0,10664.0,95.0
2024-01-28,17.025,427.579,5.0,116.0,1951.157,10.0,86.0,0.93,1501.7,13.053571428571429,62.0,7520.0,77.0
2024-01-29,22.054444444444446,840.457,64.0,192.0,1990.502,6.0,142.0,0.89,1992.7,13.323529411764707,56.0,9645.0,22.0
2024-01-30,20.488888888888887,503.535,6.0,147.0,1926.539,2.0,109.0,0.88,1583.5,12.75,52.0,8025.0,
2024-01-31,22.267777777777777,525.578,17.0,117.0,1979.46,4.0,118.0,0.92,1529.6,12.577777777777778,49.0,6682.0,7.0
2024-02-01,19.8325,782.679,70.0,164.0,1923.878,6.0,135.0,0.88,2057.5,13.027027027027026,52.0,13506.0,8.0
2024-02-02,9.449722222222222,415.91700000000003,14.0,87.0,1927.116,12.0,111.0,0.91,1283.3,,52.0,7786.0,21.0
2024-02-03,,513.9,21.0,155.0,1774.238,11.0,116.0,0.92,2207.2,,,11380.0,129.0
2024-02-04,19.858333333333334,772.432,51.0,177.0,1939.901,16.0,163.0,0.91,2644.6,12.84920634920635,52.5,10341.0,91.0
2024-02-05,22.85611111111111,678.565,44.0,136.0,2030.143,8.0,108.0,0.92,1585.1,12.695652173913043,53.0,10455.0,75.0
2024-02-06,21.323055555555555,495.988,15.0,109.0,1970.378,13.0,95.0,0.93,1418.6,12.585365853658537,52.0,7070.0,29.0
2024-02-07,20.664166666666667,430.837,6.0,54.0,1977.452,2.0,86.0,0.92,817.3,12.72972972972973,,3719.0,
2024-02-08,25.121944444444445,446.545,3.0,109.0,1984.6399999999999,5.0,90.0,0.9,1023.0,12.510416666666666,56.0,5753.0,157.0
2024-02-09,21.642222222222223,456.385,19.0,150.0,1898.672,9.0,103.0,0.84,1453.7,12.47872340425532,54.0,9694.0,118.0
2024-02-10,17.541666666666668,1411.768,157.0,243.0,1873.442,7.0,156.0,0.89,2641.8,12.564814814814815,,18564.0,243.0
2024-02-11,10.411666666666667,645.604,17.0,213.0,2004.208,10.0,106.0,0.89,2180.1,16.0,58.5,11459.0,7.0
2024-02-12,21.174722222222222,578.471,19.0,131.0,2057.814,4.0,117.0,0.93,1340.3,12.8125,53.0,8666.0,
2024-02-13,21.571944444444444,887.36,77.0,130.0,1975.384,5.0,135.766,0.93,1902.6,12.560975609756097,50.0,7268.0,65.0
2024-02-14,24.743055555555557,661.943,51.0,135.0,1998.104,12.0,104.0,0.93,1228.4,12.74390243902439,52.0,10307.0,126.0
2024-02-15,22.13,676.578,33.0,113.0,1992.382,13.0,138.958,0.92,2321.1,12.726190476190476,63.0,10681.0,5.0
2024-02-16,20.12638888888889,560.287,13.0,102.0,1991.643,1.0,111.0,0.91,1365.5,13.268292682926829,53.0,7265.0,83.0
2024-02-17,20.93638888888889,546.453,24.0,135.0,1935.955,8.0,118.0,0.9,1811.5,13.097222222222221,57.0,13426.0,
2024-02-18,28.8775,773.79,56.0,210.0,1956.154,7.0,128.0,0.92,2642.5,13.027777777777779,54.0,15990.0,182.0
2024-02-19,23.69527777777778,724.73,43.0,174.0,1907.828,15.0,132.0,0.93,2040.7,13.245454545454546,51.0,8900.0,72.0
2024-02-20,21.749444444444446,586.881,19.0,139.0,2043.739,14.0,116.0,0.93,1992.8,12.38888888888889,53.0,8623.0,26.0
2024-02-21,25.879722222222224,592.697,30.0,183.0,1919.167,25.0,130.0,0.9,1912.4,12.317307692307692,55.0,10896.0,2.0
2024-02-22,24.635833333333334,749.045,26.0,293.0,1997.439,8.0,147.0,0.91,3741.7,12.5,57.0,15525.0,255.0
2024-02-23,9.658333333333333,778.368,74.0,221.0,1951.221,18.0,106.038,0.92,1975.2,16.4,57.0,10140.0,131.0
2024-02-24,25.563333333333333,641.624,14.0,236.0,1984.667,16.0,112.0,0.92,2586.2,13.0,55.0,11688.0,160.0
2024-02-25,26.285,723.814,40.0,224.0,2009.352,7.0,130.0,0.88,3359.6,12.352941176470589,57.0,13572.0,228.0
2024-02-26,30.4325,488.704,10.0,96.0,1929.626,7.0,102.0,0.88,1386.3,12.162790697674419,55.0,7292.0,60.0
2024-02-27,28.150277777777777,870.322,70.0,177.0,2065.989,6.0,139.0,0.95,2706.1,12.564102564102564,58.0,11882.0,94.0
2024-02-28,32.416666666666664,674.125,59.0,166.0,1953.919,18.0,134.0,0.93,2562.4,12.21,52.0,17108.0,204.0
2024-02-29,22.601944444444445,584.684,13.0,137.0,1994.241,7.0,110.0,0.91,1996.4,12.195652173913043,55.0,8879.0,108.0
2024-03-01,25.00638888888889,752.882,42.0,173.0,2018.803,30.0,149.0,0.92,2711.6,13.02,56.0,11420.0,6.0
2024-03-02,26.296944444444446,607.448,26.0,217.0,1893.168,13.0,151.0,0.95,3064.2,12.49074074074074,52.0,15222.0,207.0
2024-03-03,28.523055555555555,675.351,21.0,298.0,2022.542,17.0,125.0,0.91,2801.5,12.281818181818181,54.0,13309.0,277.0
2024-03-04,20.941944444444445,672.825,41.0,111.0,1987.576,10.0,141.0,0.92,2017.7,13.193877551020408,57.0,8047.0,35.0
2024-03-05,23.850555555555555,707.281,45.0,155.0,2024.481,26.0,109.0,0.93,1962.8,12.630434782608695,56.0,17640.0,133.0
2024-03-06,24.921388888888888,473.615,10.0,90.0,2000.282,5.0,106.0,0.92,1214.5,13.803921568627452,56.0,7395.0,
2024-03-07,22.569444444444443,546.07,14.0,107.0,2024.225,6.0,98.0,0.93,1350.9,12.431818181818182,,9706.0,58.0
2024-03-08,22.291666666666668,1468.819,151.0,347.0,1981.437,23.0,154.0,0.93,3788.6,12.44047619047619,52.0,18819.0,222.0
2024-03-09,23.233333333333334,590.468,11.0,186.0,1940.586,10.0,112.0,0.92,2364.5,13.085106382978724,53.0,11337.0,
2024-03-10,26.76888888888889,836.766,41.0,356.0,1962.948,21.0,139.0,0.86,4093.7,13.025862068965518,52.0,18415.0,418.0
2024-03-11,27.6925,516.297,14.0,115.0,1983.969,11.0,100.0,0.91,1660.7,12.540816326530612,51.0,8692.0,89.0
2024-03-12,21.302222222222223,753.136,58.0,136.0,1972.873,16.0,163.0,0.91,2187.1,12.65625,50.0,16822.0,139.0
2024-03-13,18.225,966.251,102.0,141.0,2015.799,13.0,142.0,0.93,1906.8,12.902439024390244,55.0,11151.0,104.0
2024-03-14,23.954722222222223,532.478,14.0,108.0,2019.938,12.0,143.0,0.92,1510.2,12.430232558139535,55.0,8526.0,286.0
2024-03-15,21.9875,547.551,24.0,103.0,1993.116,19.0,104.0,0.9,1578.4,12.563829787234043,54.0,9510.0,40.0
2024-03-16,26.6875,691.125,31.0,245.0,1960.597,15.0,116.0,0.91,3424.3,12.892156862745098,54.0,15284.0,278.0
2024-03-17,25.889722222222222,946.825,94.0,234.0,1913.637,26.0,121.537,0.92,3070.5,12.798245614035087,53.0,19666.0,214.0
2024-03-18,22.915555555555557,582.405,21.0,123.0,2025.352,18.0,109.0,0.92,2088.1,12.707317073170731,54.0,8604.0,55.0
2024-03-19,23.00583333333333,402.646,5.0,50.0,1941.282,9.0,84.0,0.92,989.7,12.5625,54.0,4811.0,15.0
2024-03-20,19.91027777777778,522.985,1.0,91.0,2019.04,2.0,81.0,0.92,1129.9,12.717948717948717,53.0,5864.0,77.0
2024-03-21,21.456944444444446,530.864,4.0,122.0,2044.691,9.0,91.0,0.93,1476.9,12.409090909090908,58.0,7775.0,94.0
2024-03-22,11.19,1121.686,119.0,211.0,1969.012,21.0,126.959,0.94,2761.0,13.117647058823529,53.0,16085.0,
2024-03-23,24.325555555555557,807.212,85.0,218.0,1930.886,13.0,148.0,0.95,3457.7,12.431818181818182,58.0,26174.0,305.0
2024-03-24,27.424444444444443,590.657,28.0,206.0,1889.278,14.0,115.0,0.9,3141.4,12.549019607843137,56.0,15685.0,
2024-03-25,22.514722222222222,906.978,114.0,247.0,1957.024,,113.0,0.93,3133.0,12.681818181818182,49.0,13745.0,291.0
2024-03-26,24.361944444444443,1265.724,202.0,346.0,1982.204,1.0,107.0,0.93,3068.6,12.941176470588236,47.0,38924.0,321.0
2024-03-27,10.221666666666666,857.845,106.0,161.0,963.195,,131.4,0.93,1645.0,17.166666666666668,58.0,4883.0,113.0
2024-03-28,23.633055555555554,586.78,20.0,215.0,1974.24,,111.0,0.94,2653.4,13.10909090909091,52.0,11860.0,224.0
2024-03-29,22.549444444444443,1003.918,91.0,281.0,1981.044,96.0,120.888,0.92,3519.2,13.159574468085106,52.0,23224.0,201.0
2024-03-30,27.35333333333333,864.02,87.0,243.0,1987.412,67.0,100.882,0.92,2795.4,13.181818181818182,53.0,23847.0,371.0
2024-03-31,25.441111111111113,504.641,24.0,174.0,1880.057,19.0,135.0,0.93,2527.7,12.919642857142858,56.0,10434.0,214.0
2024-04-01,27.343611111111112,724.969,56.0,146.0,2001.911,15.0,139.0,0.91,2133.1,13.0,54.0,12758.0,67.0
2024-04-02,17.674444444444443,690.523,31.0,101.0,2006.784,8.0,139.0,0.9,1387.9,12.78048780487805,60.0,5726.0,271.0
2024-04-03,23.776666666666667,498.24,18.0,86.0,2025.055,11.0,107.0,0.92,1217.8,12.720930232558139,58.0,6720.0,116.0
2024-04-04,21.386944444444445,515.517,11.0,116.0,2011.099,8.0,100.0,0.94,1426.3,12.755813953488373,54.0,8473.0,124.0
2024-04-05,22.635,845.553,49.0,188.0,1969.802,22.0,156.0,0.93,3210.7,12.608695652173912,57.0,17888.0,160.0
2024-04-06,22.238333333333333,1723.693,247.0,286.0,1945.6109999999999,10.0,135.94,0.89,3605.2,12.833333333333334,60.0,23411.0,303.0
2024-04-07,22.200555555555557,1230.929,133.0,287.0,1950.801,19.0,136.0,0.89,3939.1,12.744897959183673,55.0,26952.0,313.0
2024-04-08,25.22888888888889,593.116,23.0,146.0,1937.22,11.0,110.0,0.86,1921.0,12.829787234042554,54.0,10061.0,149.0
2024-04-09,30.265555555555554,842.747,59.0,120.0,2026.437,15.0,156.0,0.92,2270.1,12.5625,53.0,7171.0,15.0
2024-04-10,29.697222222222223,460.882,8.0,64.0,1994.491,10.0,94.0,0.9,1083.0,12.784090909090908,57.0,6042.0,108.0
2024-04-11,30.810555555555556,706.596,41.0,120.0,1992.311,17.0,130.0,0.91,1429.0,12.4,55.0,13598.0,13.0
2024-04-12,31.499166666666667,511.488,46.0,114.0,1907.048,35.0,109.0,0.89,1457.2,12.551282051282051,55.0,15009.0,46.0
2024-04-13,22.83861111111111,1022.452,125.0,243.0,1937.162,23.0,126.0,0.93,3557.8,12.40625,57.0,17939.0,
2024-04-14,25.695555555555554,995.771,104.0,247.0,1925.252,31.0,129.115,0.92,3128.4,12.330188679245284,60.0,14988.0,286.0
2024-04-15,31.455555555555556,487.058,12.0,130.0,1941.472,12.0,93.0,0.92,1463.1,12.31081081081081,60.0,6834.0,317.0
2024-04-16,19.41888888888889,970.499,63.0,246.0,2058.659,14.0,174.0,0.92,3071.8,12.666666666666666,66.0,11071.0,148.0
2024-04-17,26.894444444444446,737.7139999999999,64.0,113.0,2017.806,4.0,131.0,0.92,1710.0,12.930232558139535,57.0,5760.0,303.0
2024-04-18,22.561666666666667,27.21,1.0,3.0,1727.745,5.0,71.6636,0.89,84.9,12.536585365853659,52.0,4917.0,
2024-04-19,22.010833333333334,595.364,17.0,138.0,2000.065,18.0,141.0,0.92,1797.5,12.67142857142857,58.0,13351.0,253.0
2024-04-20,26.131944444444443,998.67,94.0,199.0,1955.532,11.0,131.59,0.9,2884.9,13.016949152542374,56.0,20246.0,312.0
2024-04-21,25.197777777777777,838.165,85.0,146.0,1928.015,15.0,124.223,0.91,1913.0,12.590909090909092,56.0,7913.0,17.0
2024-04-22,30.689444444444444,488.598,9.0,71.0,2010.217,14.0,106.0,0.88,1272.5,12.465909090909092,55.0,6755.0,85.0
2024-04-23,31.690277777777776,584.7379999999999,12.0,145.0,2025.235,6.0,112.0,0.93,1962.6,12.840909090909092,53.0,9347.0,96.0
2024-04-24,31.210833333333333,514.101,46.0,94.0,1908.566,12.0,98.0,0.89,1149.6,12.443181818181818,51.0,9918.0,203.0
2024-04-25,18.8175,809.319,45.0,151.0,2013.963,9.0,148.677,0.89,1951.5,12.8125,58.0,7813.0,139.0
2024-04-26,21.27611111111111,570.401,12.0,135.0,2033.154,15.0,117.0,0.9,1538.9,12.597826086956522,55.0,10031.0,103.0
2024-04-27,23.430555555555557,866.271,53.0,208.0,2030.4660000000001,17.0,162.058,0.93,2709.0,12.613636363636363,53.0,14302.0,182.0
2024-04-28,22.094722222222224,982.148,63.0,282.0,2063.79,19.0,144.0,0.91,4418.2,12.712765957446809,63.0,23029.0,458.0
2024-04-29,11.141944444444444,546.876,18.0,111.0,1973.492,9.0,98.0,0.86,1752.8,12.818181818181818,55.0,6536.0,98.0
2024-04-30,20.670555555555556,860.022,55.0,99.0,2023.076,10.0,144.0,0.9,1870.1,12.926829268292684,61.0,5922.0,48.0
2024-05-01,27.255277777777778,429.51,7.0,65.0,1974.465,2.0,88.0,0.91,1020.1,12.90566037735849,53.0,4307.0,34.0
2024-05-02,22.069444444444443,507.246,5.0,97.0,1999.41,8.0,80.0,0.92,1387.9,13.141304347826088,54.0,7648.0,61.0
2024-05-03,22.99388888888889,1135.892,111.0,197.0,1971.61,8.0,132.203,0.91,3002.1,12.784090909090908,52.0,12786.0,282.0
2024-05-04,23.975555555555555,538.533,11.0,107.0,1985.519,15.0,105.0,0.93,1729.0,12.989795918367347,54.0,9700.0,170.0
2024-05-05,26.75722222222222,497.454,12.0,89.0,1984.244,12.0,114.0,0.94,1503.8,12.867924528301886,58.0,8294.0,23.0
2024-05-06,22.8525,612.775,40.0,84.0,2017.092,9.0,100.0,0.95,1139.5,12.45,54.0,11551.0,53.0
2024-05-07,22.924166666666668,1300.792,119.0,178.0,2080.704,11.0,167.0,0.88,2570.5,13.208333333333334,51.0,9255.0,108.0
2024-05-08,25.704166666666666,557.753,31.0,86.0,1944.258,17.0,92.0,0.93,1590.9,12.598039215686274,53.0,7487.0,59.0
2024-05-09,20.221944444444443,473.067,12.0,63.0,1974.643,7.0,101.0,0.89,1111.9,12.977272727272727,55.0,6725.0,285.0
2024-05-10,20.38388888888889,984.063,82.0,176.0,2024.6299999999999,20.0,156.0,0.91,2438.2,13.284090909090908,59.0,13429.0,129.0
2024-05-11,28.21,654.09,27.0,182.0,1955.174,24.0,145.0,0.9,2693.7,13.966101694915254,59.0,14994.0,103.0
2024-05-12,14.360833333333334,819.551,56.0,188.0,1970.632,6.0,148.468,0.94,2566.8,13.38888888888889,57.0,13442.0,356.0
2024-05-13,24.254166666666666,1199.8799999999999,139.0,225.0,1952.695,47.0,137.716,0.95,2900.1,12.961538461538462,59.0,19983.0,350.0
2024-05-14,18.90972222222222,679.668,21.0,144.0,2077.374,7.0,94.0,0.91,2294.4,13.666666666666666,53.0,9170.0,320.0
2024-05-15,21.061944444444446,782.785,61.0,129.0,1907.371,8.0,155.0,0.93,2484.4,13.541666666666666,58.0,10559.0,252.0
2024-05-16,26.621111111111112,549.978,12.0,85.0,1972.752,3.0,110.0,0.88,1911.0,13.675675675675675,53.0,7557.0,422.0
2024-05-17,2.9480555555555554,652.676,30.0,179.0,1943.793,18.0,115.0,0.89,1976.9,13.5,54.0,18505.0,27.0
2024-05-18,28.108333333333334,1033.728,102.0,150.0,2044.453,17.0,157.0,0.92,2476.1,12.527272727272727,50.0,17026.0,70.0
2024-05-19,23.251944444444444,502.016,6.0,90.0,2006.5819999999999,7.0,87.0,0.91,1314.3,12.945652173913043,53.0,5746.0,19.0
2024-05-20,23.212777777777777,642.615,39.0,107.0,1975.155,6.0,94.0,0.81,1708.9,12.822916666666666,51.0,14006.0,68.0
2024-05-21,23.151944444444446,728.017,47.0,128.0,1990.924,4.0,136.0,0.9,1720.9,13.114285714285714,53.0,15693.0,187.0
2024-05-22,21.280555555555555,505.114,10.0,87.0,1985.906,1.0,107.0,0.93,1549.1,12.565217391304348,50.0,6981.0,41.0
2024-05-23,24.11,451.568,8.0,65.0,1993.329,7.0,117.0,0.93,1021.7,12.477777777777778,50.0,5160.0,
2024-05-24,23.453055555555554,1028.094,85.0,171.0,2015.054,40.0,149.0,0.89,3181.4,13.3,52.0,13831.0,91.0
2024-05-25,24.754166666666666,861.71,54.0,183.0,2021.306,48.0,129.0,0.93,3219.4,12.551282051282051,56.0,12618.0,222.0
2024-05-26,25.05027777777778,884.265,114.0,191.0,1908.916,49.0,107.0,0.92,2543.3,13.956140350877194,56.0,27338.0,253.0
2024-05-27,22.705555555555556,459.357,7.0,71.0,2017.241,9.0,104.0,0.92,1254.5,12.648148148148149,53.0,6221.0,23.0
2024-05-28,24.366666666666667,452.703,9.0,72.0,1984.542,8.0,89.0,0.94,1298.9,12.65625,53.0,6126.0,145.0
2024-05-29,22.357777777777777,1086.459,95.0,152.0,1962.978,10.0,154.443,0.92,2481.8,12.393617021276595,61.0,7738.0,65.0
2024-05-30,22.460555555555555,518.339,10.0,98.0,1991.962,10.0,114.0,0.91,1900.1,12.636363636363637,55.0,8979.0,140.0
2024-05-31,20.205277777777777,874.357,125.0,197.0,1952.525,14.0,116.0,0.92,2197.5,12.5,54.0,13168.0,194.0
2024-06-01,10.373888888888889,1037.6680000000001,92.0,279.0,2054.569,39.0,143.0,0.94,5046.7,13.833333333333334,65.0,17755.0,457.0
2024-06-02,26.35972222222222,324.867,5.0,70.0,1873.624,6.0,111.0,0.94,899.1,12.970588235294118,57.0,7120.0,17.0
2024-06-03,21.586111111111112,476.67,13.0,62.0,1981.92,7.0,112.0,0.92,1202.8,12.662790697674419,53.0,7143.0,43.0
2024-06-04,23.793055555555554,611.314,33.0,100.0,2035.335,6.0,108.0,0.94,1502.2,12.625,55.0,13063.0,50.0
2024-06-05,23.997777777777777,1018.798,112.0,216.0,1913.736,2.0,131.0,0.91,2630.6,12.355555555555556,48.0,20147.0,180.0
2024-06-06,21.04277777777778,701.957,49.0,87.0,2005.759,15.0,135.0,0.91,1995.7,12.75531914893617,52.0,6058.0,94.0
2024-06-07,17.316944444444445,655.065,54.0,111.0,2015.866,27.0,124.0,0.91,1789.7,12.90625,53.0,11788.0,152.0
